land_unit_slug,land_unit_name,climate_dataset_slug,month,elevation_min_ft,elevation_max_ft,elevation_band_label,mean_low_f,cold_p10_low_f,warm_p90_low_f,sample_cell_count,area_acres,area_pct_of_forest,metadata_json
shasta-trinity,Shasta-Trinity National Forest,prism-1991-2020-tmin-800m,12,4000,6000,"4,000-6,000 ft",28.08,24.3,31.66,6292,1013039.44,37.306,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":6292,""dem_cell_count"":16866,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
shasta-trinity,Shasta-Trinity National Forest,prism-1991-2020-tmin-800m,12,6000,8000,"6,000-8,000 ft",23.92,20.52,26.52,1511,243277.59,8.959,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1511,""dem_cell_count"":16866,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
shasta-trinity,Shasta-Trinity National Forest,prism-1991-2020-tmin-800m,12,8000,10000,"8,000-10,000 ft",18.97,16.89,21.07,99,15939.43,0.587,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":99,""dem_cell_count"":16866,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
shasta-trinity,Shasta-Trinity National Forest,prism-1991-2020-tmin-800m,12,10000,12000,"10,000-12,000 ft",13.03,10.34,15.43,31,4991.14,0.184,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":31,""dem_cell_count"":16866,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
shasta-trinity,Shasta-Trinity National Forest,prism-1991-2020-tmin-800m,12,12000,,"12,000+ ft",7.43,4.63,9.23,8,1288.03,0.047,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":8,""dem_cell_count"":16866,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
siuslaw,Siuslaw National Forest,prism-1991-2020-tmin-800m,1,0,2000,"0-2,000 ft",36.96,34.97,38.84,5355,819830.87,98.113,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":5355,""dem_cell_count"":5458,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
siuslaw,Siuslaw National Forest,prism-1991-2020-tmin-800m,1,2000,4000,"2,000-4,000 ft",33.91,33.1,35.43,103,15768.92,1.887,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":103,""dem_cell_count"":5458,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
siuslaw,Siuslaw National Forest,prism-1991-2020-tmin-800m,2,0,2000,"0-2,000 ft",36.88,34.93,38.59,5355,819830.87,98.113,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":5355,""dem_cell_count"":5458,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
siuslaw,Siuslaw National Forest,prism-1991-2020-tmin-800m,2,2000,4000,"2,000-4,000 ft",33.49,32.87,35.06,103,15768.92,1.887,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":103,""dem_cell_count"":5458,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
siuslaw,Siuslaw National Forest,prism-1991-2020-tmin-800m,3,0,2000,"0-2,000 ft",37.86,36.12,39.32,5355,819830.87,98.113,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":5355,""dem_cell_count"":5458,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
siuslaw,Siuslaw National Forest,prism-1991-2020-tmin-800m,3,2000,4000,"2,000-4,000 ft",34.35,33.45,35.69,103,15768.92,1.887,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":103,""dem_cell_count"":5458,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
siuslaw,Siuslaw National Forest,prism-1991-2020-tmin-800m,4,0,2000,"0-2,000 ft",39.84,38.2,41.39,5355,819830.87,98.113,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":5355,""dem_cell_count"":5458,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
siuslaw,Siuslaw National Forest,prism-1991-2020-tmin-800m,4,2000,4000,"2,000-4,000 ft",36.32,35.46,37.49,103,15768.92,1.887,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":103,""dem_cell_count"":5458,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
siuslaw,Siuslaw National Forest,prism-1991-2020-tmin-800m,5,0,2000,"0-2,000 ft",44.03,42.73,45.18,5355,819830.87,98.113,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":5355,""dem_cell_count"":5458,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
siuslaw,Siuslaw National Forest,prism-1991-2020-tmin-800m,5,2000,4000,"2,000-4,000 ft",41.5,40.71,42.15,103,15768.92,1.887,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":103,""dem_cell_count"":5458,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
siuslaw,Siuslaw National Forest,prism-1991-2020-tmin-800m,6,0,2000,"0-2,000 ft",47.68,46.62,48.65,5355,819830.87,98.113,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":5355,""dem_cell_count"":5458,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
siuslaw,Siuslaw National Forest,prism-1991-2020-tmin-800m,6,2000,4000,"2,000-4,000 ft",45.73,45.1,46.29,103,15768.92,1.887,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":103,""dem_cell_count"":5458,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
siuslaw,Siuslaw National Forest,prism-1991-2020-tmin-800m,7,0,2000,"0-2,000 ft",51.14,50.38,51.9,5355,819830.87,98.113,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":5355,""dem_cell_count"":5458,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
siuslaw,Siuslaw National Forest,prism-1991-2020-tmin-800m,7,2000,4000,"2,000-4,000 ft",51.36,50.26,52.23,103,15768.92,1.887,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":103,""dem_cell_count"":5458,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
siuslaw,Siuslaw National Forest,prism-1991-2020-tmin-800m,8,0,2000,"0-2,000 ft",51.48,50.45,52.53,5355,819830.87,98.113,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":5355,""dem_cell_count"":5458,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
siuslaw,Siuslaw National Forest,prism-1991-2020-tmin-800m,8,2000,4000,"2,000-4,000 ft",52.33,51.14,53.28,103,15768.92,1.887,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":103,""dem_cell_count"":5458,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
siuslaw,Siuslaw National Forest,prism-1991-2020-tmin-800m,9,0,2000,"0-2,000 ft",49.43,48.07,51.07,5355,819830.87,98.113,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":5355,""dem_cell_count"":5458,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
siuslaw,Siuslaw National Forest,prism-1991-2020-tmin-800m,9,2000,4000,"2,000-4,000 ft",49.74,49.03,50.33,103,15768.92,1.887,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":103,""dem_cell_count"":5458,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
siuslaw,Siuslaw National Forest,prism-1991-2020-tmin-800m,10,0,2000,"0-2,000 ft",44.62,43.11,46.1,5355,819830.87,98.113,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":5355,""dem_cell_count"":5458,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
siuslaw,Siuslaw National Forest,prism-1991-2020-tmin-800m,10,2000,4000,"2,000-4,000 ft",43.35,42.56,44.07,103,15768.92,1.887,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":103,""dem_cell_count"":5458,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
siuslaw,Siuslaw National Forest,prism-1991-2020-tmin-800m,11,0,2000,"0-2,000 ft",39.98,38.16,41.68,5355,819830.87,98.113,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":5355,""dem_cell_count"":5458,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
siuslaw,Siuslaw National Forest,prism-1991-2020-tmin-800m,11,2000,4000,"2,000-4,000 ft",36.94,36.04,38.56,103,15768.92,1.887,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":103,""dem_cell_count"":5458,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
siuslaw,Siuslaw National Forest,prism-1991-2020-tmin-800m,12,0,2000,"0-2,000 ft",36.53,34.71,38.36,5355,819830.87,98.113,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":5355,""dem_cell_count"":5458,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
siuslaw,Siuslaw National Forest,prism-1991-2020-tmin-800m,12,2000,4000,"2,000-4,000 ft",33.25,32.47,35.11,103,15768.92,1.887,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":103,""dem_cell_count"":5458,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,1,0,2000,"0-2,000 ft",34.87,31.88,37.95,1800,288550.14,22.65,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1800,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,1,2000,4000,"2,000-4,000 ft",33.71,30.6,36.54,4634,742856.31,58.311,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":4634,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,1,4000,6000,"4,000-6,000 ft",31.51,29.69,33.01,1498,240137.84,18.85,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1498,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,1,6000,8000,"6,000-8,000 ft",28.06,27.57,28.48,15,2404.58,0.189,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":15,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,2,0,2000,"0-2,000 ft",35.14,31.85,38.11,1800,288550.14,22.65,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1800,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,2,2000,4000,"2,000-4,000 ft",33.67,30.81,36.39,4634,742856.31,58.311,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":4634,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,2,4000,6000,"4,000-6,000 ft",30.91,29.03,32.54,1498,240137.84,18.85,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1498,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,2,6000,8000,"6,000-8,000 ft",27.13,26.7,27.55,15,2404.58,0.189,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":15,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,3,0,2000,"0-2,000 ft",36.48,33.37,39.2,1800,288550.14,22.65,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1800,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,3,2000,4000,"2,000-4,000 ft",34.53,32.35,36.84,4634,742856.31,58.311,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":4634,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,3,4000,6000,"4,000-6,000 ft",31.35,29.58,32.97,1498,240137.84,18.85,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1498,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,3,6000,8000,"6,000-8,000 ft",27.88,27.46,28.36,15,2404.58,0.189,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":15,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,4,0,2000,"0-2,000 ft",38.68,35.9,40.95,1800,288550.14,22.65,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1800,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,4,2000,4000,"2,000-4,000 ft",36.59,34.74,38.63,4634,742856.31,58.311,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":4634,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,4,4000,6000,"4,000-6,000 ft",33.51,31.75,35.03,1498,240137.84,18.85,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1498,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,4,6000,8000,"6,000-8,000 ft",29.96,29.56,30.38,15,2404.58,0.189,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":15,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,5,0,2000,"0-2,000 ft",43.39,41.0,45.3,1800,288550.14,22.65,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1800,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,5,2000,4000,"2,000-4,000 ft",42.03,39.92,44.01,4634,742856.31,58.311,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":4634,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,5,4000,6000,"4,000-6,000 ft",39.82,38.22,41.35,1498,240137.84,18.85,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1498,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,5,6000,8000,"6,000-8,000 ft",36.79,36.4,37.26,15,2404.58,0.189,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":15,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,6,0,2000,"0-2,000 ft",47.9,45.79,49.76,1800,288550.14,22.65,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1800,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,6,2000,4000,"2,000-4,000 ft",47.2,44.91,49.23,4634,742856.31,58.311,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":4634,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,6,4000,6000,"4,000-6,000 ft",46.06,44.5,47.71,1498,240137.84,18.85,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1498,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,6,6000,8000,"6,000-8,000 ft",43.91,43.49,44.5,15,2404.58,0.189,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":15,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,7,0,2000,"0-2,000 ft",53.34,51.23,55.41,1800,288550.14,22.65,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1800,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,7,2000,4000,"2,000-4,000 ft",54.56,50.87,58.08,4634,742856.31,58.311,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":4634,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,7,4000,6000,"4,000-6,000 ft",55.05,53.3,56.72,1498,240137.84,18.85,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1498,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,7,6000,8000,"6,000-8,000 ft",52.8,52.39,53.39,15,2404.58,0.189,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":15,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,8,0,2000,"0-2,000 ft",52.74,50.35,54.67,1800,288550.14,22.65,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1800,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,8,2000,4000,"2,000-4,000 ft",54.26,50.07,57.87,4634,742856.31,58.311,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":4634,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,8,4000,6000,"4,000-6,000 ft",54.79,53.3,56.34,1498,240137.84,18.85,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1498,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,8,6000,8000,"6,000-8,000 ft",52.28,51.91,52.9,15,2404.58,0.189,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":15,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,9,0,2000,"0-2,000 ft",48.67,45.3,51.96,1800,288550.14,22.65,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1800,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,9,2000,4000,"2,000-4,000 ft",50.35,44.88,54.45,4634,742856.31,58.311,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":4634,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,9,4000,6000,"4,000-6,000 ft",50.81,49.16,52.32,1498,240137.84,18.85,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1498,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,9,6000,8000,"6,000-8,000 ft",47.9,47.5,48.43,15,2404.58,0.189,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":15,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,10,0,2000,"0-2,000 ft",42.66,38.82,46.25,1800,288550.14,22.65,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1800,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,10,2000,4000,"2,000-4,000 ft",43.25,38.07,46.9,4634,742856.31,58.311,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":4634,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,10,4000,6000,"4,000-6,000 ft",42.9,41.17,44.38,1498,240137.84,18.85,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1498,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,10,6000,8000,"6,000-8,000 ft",39.84,39.36,40.36,15,2404.58,0.189,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":15,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,11,0,2000,"0-2,000 ft",38.17,34.76,41.3,1800,288550.14,22.65,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1800,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,11,2000,4000,"2,000-4,000 ft",37.04,33.79,39.75,4634,742856.31,58.311,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":4634,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,11,4000,6000,"4,000-6,000 ft",35.07,33.37,36.49,1498,240137.84,18.85,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1498,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,11,6000,8000,"6,000-8,000 ft",31.9,31.5,32.33,15,2404.58,0.189,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":15,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,12,0,2000,"0-2,000 ft",34.78,31.72,37.75,1800,288550.14,22.65,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1800,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,12,2000,4000,"2,000-4,000 ft",33.25,30.46,35.91,4634,742856.31,58.311,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":4634,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,12,4000,6000,"4,000-6,000 ft",30.91,29.11,32.39,1498,240137.84,18.85,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1498,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
six-rivers,Six Rivers National Forest,prism-1991-2020-tmin-800m,12,6000,8000,"6,000-8,000 ft",27.36,26.95,27.75,15,2404.58,0.189,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":15,""dem_cell_count"":7947,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,1,0,2000,"0-2,000 ft",26.7,26.64,26.75,2,298.22,0.02,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,1,2000,4000,"2,000-4,000 ft",24.18,22.14,25.89,2522,376053.5,25.102,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2522,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,1,4000,6000,"4,000-6,000 ft",22.61,20.28,24.64,7217,1076121.36,71.832,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":7217,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
